FromAirport,Flight,To,DepartureTime,ArrivalTime,Cost
GAU,6E565,HYD,2025-05-02T08:40:00+00:00,2025-05-02T11:20:00+00:00,19052.93476
GAU,IX1186,DIB,2025-05-02T12:20:00+00:00,2025-05-02T13:30:00+00:00,6535.340677
GAU,AI9508,DEL,2025-05-02T12:55:00+00:00,2025-05-02T16:05:00+00:00,19956.1638
GAU,AI9618,IMF,2025-05-02T10:15:00+00:00,2025-05-02T11:15:00+00:00,5380.804659
GAU,AI9512,DEL,2025-05-02T07:35:00+00:00,2025-05-02T10:10:00+00:00,17622.83047
GAU,AI9614,IMF,2025-05-02T14:05:00+00:00,2025-05-02T15:15:00+00:00,6047.471325
GAU,AI9514,DEL,2025-05-02T00:10:00+00:00,2025-05-02T02:55:00+00:00,18289.49714
GAU,IX2893,IMF,2025-05-02T10:15:00+00:00,2025-05-02T11:15:00+00:00,5380.804659
GAU,AI9629,IXA,2025-05-02T09:50:00+00:00,2025-05-02T11:00:00+00:00,5908.056131
GAU,AI9516,DEL,2025-05-02T15:40:00+00:00,2025-05-02T18:25:00+00:00,18289.49714
GAU,IX2011,IMF,2025-05-02T14:05:00+00:00,2025-05-02T15:15:00+00:00,6047.471325
GAU,6.00E+228,IMF,2025-05-02T13:00:00+00:00,2025-05-02T14:00:00+00:00,5380.804659
GAU,AI9476,DIB,2025-05-02T12:20:00+00:00,2025-05-02T13:30:00+00:00,6535.340677
GAU,6E6552,LKO,2025-05-02T16:30:00+00:00,2025-05-02T18:35:00+00:00,13678.85128
GAU,IX1187,DEL,2025-05-02T15:40:00+00:00,2025-05-02T18:25:00+00:00,18289.49714
GAU,6.00E+146,IXS,2025-05-02T12:45:00+00:00,2025-05-02T13:45:00+00:00,4962.757619
GAU,IX1192,DEL,2025-05-02T12:55:00+00:00,2025-05-02T16:05:00+00:00,19956.1638
GAU,IX1198,DEL,2025-05-02T07:35:00+00:00,2025-05-02T10:10:00+00:00,17622.83047
GAU,QP1323,IXA,2025-05-02T13:35:00+00:00,2025-05-02T14:40:00+00:00,5574.722798
GAU,IX1201,DEL,2025-05-02T00:10:00+00:00,2025-05-02T02:55:00+00:00,18289.49714
GAU,IX2656,MAA,2025-05-02T11:20:00+00:00,2025-05-02T14:30:00+00:00,22066.79718
GAU,QF8842,DEL,2025-05-02T13:15:00+00:00,2025-05-02T15:55:00+00:00,17956.1638
GAU,QF8844,DEL,2025-05-02T10:40:00+00:00,2025-05-02T13:20:00+00:00,17956.1638
GAU,AI9788,MAA,2025-05-02T11:20:00+00:00,2025-05-02T14:30:00+00:00,22066.79718
GAU,QF8850,DEL,2025-05-02T05:40:00+00:00,2025-05-02T08:20:00+00:00,17956.1638
GAU,IX1193,IXA,2025-05-02T09:50:00+00:00,2025-05-02T11:00:00+00:00,5908.056131
GAU,SG8169,DEL,2025-05-02T14:45:00+00:00,2025-05-02T17:40:00+00:00,18956.1638
GAU,6E972,DIB,2025-05-02T13:05:00+00:00,2025-05-02T14:00:00+00:00,5535.340677
GAU,VS8981,DEL,2025-05-02T13:15:00+00:00,2025-05-02T15:55:00+00:00,17956.1638
GAU,VS8984,DEL,2025-05-02T10:40:00+00:00,2025-05-02T13:20:00+00:00,17956.1638
GAU,VS8996,DEL,2025-05-02T05:40:00+00:00,2025-05-02T08:20:00+00:00,17956.1638
GAU,6E6442,AMD,2025-05-01T16:50:00+00:00,2025-05-01T19:50:00+00:00,21733.18128
GAU,6E6914,BBI,2025-05-01T19:55:00+00:00,2025-05-01T21:45:00+00:00,11719.96595
GAU,6E316,BLR,2025-05-01T16:35:00+00:00,2025-05-01T19:55:00+00:00,23515.75289
GAU,AI9494,BLR,2025-05-01T11:50:00+00:00,2025-05-01T15:10:00+00:00,23515.75289
GAU,AI9496,BLR,2025-05-01T18:40:00+00:00,2025-05-01T22:00:00+00:00,23515.75289
GAU,AI9498,BLR,2025-05-01T17:30:00+00:00,2025-05-01T20:50:00+00:00,23515.75289
GAU,QP1135,BLR,2025-05-01T21:00:00+00:00,2025-05-02T00:20:00+00:00,23515.75289
GAU,QP1324,BLR,2025-05-01T17:00:00+00:00,2025-05-01T20:15:00+00:00,23182.41956
GAU,VS8973,BLR,2025-05-01T16:35:00+00:00,2025-05-01T19:55:00+00:00,23515.75289
GAU,VS8974,BLR,2025-05-01T06:20:00+00:00,2025-05-01T09:40:00+00:00,23515.75289
GAU,6E6224,BOM,2025-05-01T06:00:00+00:00,2025-05-01T09:25:00+00:00,24030.37314
GAU,6E394,CCU,2025-05-01T13:45:00+00:00,2025-05-01T15:00:00+00:00,7487.55701
GAU,6E6159,CCU,2025-05-01T18:00:00+00:00,2025-05-01T19:15:00+00:00,7487.55701
GAU,9I756,CCU,2025-05-01T17:00:00+00:00,2025-05-01T18:50:00+00:00,9820.890343
GAU,AI9500,CCU,2025-05-01T22:05:00+00:00,2025-05-01T23:40:00+00:00,8820.890343
GAU,AI9502,CCU,2025-05-01T21:20:00+00:00,2025-05-01T22:55:00+00:00,8820.890343
GAU,AI9504,CCU,2025-05-01T14:30:00+00:00,2025-05-01T16:05:00+00:00,8820.890343
GAU,IX1227,CCU,2025-05-01T21:20:00+00:00,2025-05-01T22:55:00+00:00,8820.890343
GAU,IX1536,CCU,2025-05-01T14:30:00+00:00,2025-05-01T16:05:00+00:00,8820.890343
GAU,IX1954,CCU,2025-05-01T22:05:00+00:00,2025-05-01T23:40:00+00:00,8820.890343
GAU,SG3457,CCU,2025-05-01T20:35:00+00:00,2025-05-01T22:05:00+00:00,8487.55701
GAU,6E2008,DEL,2025-05-01T10:40:00+00:00,2025-05-01T13:20:00+00:00,17956.1638
GAU,6E2033,DEL,2025-05-01T18:10:00+00:00,2025-05-01T20:45:00+00:00,17622.83047
GAU,6E2039,DEL,2025-05-01T13:15:00+00:00,2025-05-01T15:55:00+00:00,17956.1638
GAU,6E6304,DEL,2025-05-01T05:40:00+00:00,2025-05-01T08:20:00+00:00,17956.1638
GAU,6E6317,DEL,2025-05-01T20:30:00+00:00,2025-05-01T23:10:00+00:00,17956.1638
GAU,QF8842,DEL,2025-05-01T13:15:00+00:00,2025-05-01T15:55:00+00:00,17956.1638
GAU,QF8844,DEL,2025-05-01T10:40:00+00:00,2025-05-01T13:20:00+00:00,17956.1638
GAU,QF8846,DEL,2025-05-01T20:30:00+00:00,2025-05-01T23:10:00+00:00,17956.1638
GAU,UL3631,DEL,2025-05-01T18:25:00+00:00,2025-05-01T21:10:00+00:00,18289.49714
GAU,VS8981,DEL,2025-05-01T13:15:00+00:00,2025-05-01T15:55:00+00:00,17956.1638
GAU,VS8984,DEL,2025-05-01T10:40:00+00:00,2025-05-01T13:20:00+00:00,17956.1638
IXI,9I752,CCU,2025-05-02T08:30:00+00:00,2025-05-02T10:55:00+00:00,13505.56873
IXS,6E2516,CCU,2025-05-02T13:55:00+00:00,2025-05-02T15:05:00+00:00,7292.734346
IXS,6E488,CCU,2025-05-02T08:40:00+00:00,2025-05-02T09:50:00+00:00,7292.734346
IXS,AI754,CCU,2025-05-02T07:55:00+00:00,2025-05-02T09:15:00+00:00,7959.401013
IXS,6E6552,GAU,2025-05-02T14:20:00+00:00,2025-05-02T15:10:00+00:00,4296.090952
IXS,6E2516,CCU,2025-05-01T13:55:00+00:00,2025-05-01T15:05:00+00:00,7292.734346
IXS,6E488,CCU,2025-05-01T08:40:00+00:00,2025-05-01T09:50:00+00:00,7292.734346
IXS,AI754,CCU,2025-05-01T07:55:00+00:00,2025-05-01T09:15:00+00:00,7959.401013
IXS,6E6552,GAU,2025-05-01T14:20:00+00:00,2025-05-01T15:10:00+00:00,4296.090952
JRH,6E6153,CCU,2025-05-02T14:40:00+00:00,2025-05-02T16:10:00+00:00,9673.407387
JRH,6E6153,CCU,2025-05-01T14:40:00+00:00,2025-05-01T16:10:00+00:00,9673.407387
RUP,9I724,GAU,2025-05-01T07:50:00+00:00,2025-05-01T08:35:00+00:00,3838.262379
DBR,6E536,BOM,2025-05-02T13:35:00+00:00,2025-05-02T16:10:00+00:00,18101.67032
DBR,SG116,BOM,2025-05-02T09:30:00+00:00,2025-05-02T12:20:00+00:00,19101.67032
DBR,6E7116,CCU,2025-05-02T12:25:00+00:00,2025-05-02T13:55:00+00:00,8342.561573
DBR,QP1406,DEL,2025-05-02T11:30:00+00:00,2025-05-02T13:25:00+00:00,12218.54232
DBR,SG477,DEL,2025-05-02T12:50:00+00:00,2025-05-02T14:45:00+00:00,12218.54232
DBR,6E6417,HYD,2025-05-02T15:00:00+00:00,2025-05-02T17:05:00+00:00,14624.88214
DBR,SG535,BLR,2025-05-01T13:30:00+00:00,2025-05-01T16:05:00+00:00,18710.0531
DBR,SG116,BOM,2025-05-01T09:30:00+00:00,2025-05-01T12:20:00+00:00,19101.67032
DBR,6E7116,CCU,2025-05-01T12:25:00+00:00,2025-05-01T14:00:00+00:00,8675.894906
DBR,6E370,DEL,2025-05-01T16:35:00+00:00,2025-05-01T18:30:00+00:00,12218.54232
DBR,QP1406,DEL,2025-05-01T11:30:00+00:00,2025-05-01T13:25:00+00:00,12218.54232
DBR,SG477,DEL,2025-05-01T12:50:00+00:00,2025-05-01T14:45:00+00:00,12218.54232
DBR,6E6417,HYD,2025-05-01T15:00:00+00:00,2025-05-01T17:05:00+00:00,14624.88214
GAY,6E2416,DEL,2025-05-02T12:25:00+00:00,2025-05-02T14:10:00+00:00,11441.90844
GAY,6E6157,CCU,2025-05-01T17:00:00+00:00,2025-05-01T18:05:00+00:00,6458.305045
GAY,6E2416,DEL,2025-05-01T12:25:00+00:00,2025-05-01T14:10:00+00:00,11441.90844
PAT,AI9563,MAA,2025-05-02T09:20:00+00:00,2025-05-02T12:10:00+00:00,18769.20031
PAT,6E6394,BBI,2025-05-02T09:55:00+00:00,2025-05-02T11:10:00+00:00,7984.214335
PAT,AI9975,BBI,2025-05-02T10:25:00+00:00,2025-05-02T12:05:00+00:00,9650.881002
PAT,IX2914,BBI,2025-05-02T10:25:00+00:00,2025-05-02T12:05:00+00:00,9650.881002
PAT,6E5127,BLR,2025-05-02T08:10:00+00:00,2025-05-02T10:45:00+00:00,18207.60605
PAT,6E805,BLR,2025-05-02T11:35:00+00:00,2025-05-02T14:05:00+00:00,17874.27272
PAT,IX1635,MAA,2025-05-02T09:20:00+00:00,2025-05-02T12:10:00+00:00,18769.20031
PAT,AI9957,BLR,2025-05-02T09:05:00+00:00,2025-05-02T12:05:00+00:00,19874.27272
PAT,IX2937,BLR,2025-05-02T09:05:00+00:00,2025-05-02T12:05:00+00:00,19874.27272
PAT,QF8918,BLR,2025-05-02T11:35:00+00:00,2025-05-02T14:05:00+00:00,17874.27272
PAT,QF8920,BLR,2025-05-02T08:10:00+00:00,2025-05-02T10:45:00+00:00,18207.60605
PAT,VS9500,BLR,2025-05-02T11:35:00+00:00,2025-05-02T14:05:00+00:00,17874.27272
PAT,6E597,MAA,2025-05-02T14:40:00+00:00,2025-05-02T17:05:00+00:00,17102.53364
PAT,VS9501,BLR,2025-05-02T08:10:00+00:00,2025-05-02T10:45:00+00:00,18207.60605
PAT,6E2167,BOM,2025-05-02T15:35:00+00:00,2025-05-02T18:15:00+00:00,17911.93378
PAT,6.00E+126,PNQ,2025-05-02T13:40:00+00:00,2025-05-02T15:55:00+00:00,15942.13138
PAT,AI732,BOM,2025-05-02T13:55:00+00:00,2025-05-02T16:55:00+00:00,19245.26711
PAT,VS9504,BOM,2025-05-02T15:35:00+00:00,2025-05-02T18:15:00+00:00,17911.93378
PAT,6E925,LKO,2025-05-02T16:55:00+00:00,2025-05-02T18:10:00+00:00,7196.218656
PAT,6E663,CCU,2025-05-02T12:20:00+00:00,2025-05-02T13:30:00+00:00,7024.206133
PAT,6E775,CCU,2025-05-02T15:55:00+00:00,2025-05-02T17:05:00+00:00,7024.206133
PAT,IX1519,CCU,2025-05-02T17:10:00+00:00,2025-05-02T18:15:00+00:00,6690.8728
PAT,6E2074,DEL,2025-05-02T12:30:00+00:00,2025-05-02T14:10:00+00:00,10954.61693
PAT,6E2134,DEL,2025-05-02T10:30:00+00:00,2025-05-02T12:10:00+00:00,10954.61693
PAT,6E5009,DEL,2025-05-02T08:30:00+00:00,2025-05-02T10:15:00+00:00,11287.95027
PAT,6E5121,DEL,2025-05-02T16:35:00+00:00,2025-05-02T18:15:00+00:00,10954.61693
PAT,AI2634,DEL,2025-05-02T10:40:00+00:00,2025-05-02T12:25:00+00:00,11287.95027
PAT,6E6902,IXR,2025-05-02T11:00:00+00:00,2025-05-02T11:55:00+00:00,4933.27717
PAT,AI408,DEL,2025-05-02T16:05:00+00:00,2025-05-02T17:55:00+00:00,11621.2836
PAT,MH5264,DEL,2025-05-02T08:30:00+00:00,2025-05-02T10:15:00+00:00,11287.95027
PAT,6E6485,IXC,2025-05-02T14:10:00+00:00,2025-05-02T15:55:00+00:00,11952.14645
PAT,MH5579,DEL,2025-05-02T16:35:00+00:00,2025-05-02T18:15:00+00:00,10954.61693
PAT,SG478,DEL,2025-05-02T00:30:00+00:00,2025-05-02T02:10:00+00:00,10954.61693
PAT,UL3619,DEL,2025-05-02T10:40:00+00:00,2025-05-02T12:25:00+00:00,11287.95027
PAT,VS9506,DEL,2025-05-02T12:30:00+00:00,2025-05-02T14:10:00+00:00,10954.61693
PAT,VS9507,DEL,2025-05-02T10:30:00+00:00,2025-05-02T12:10:00+00:00,10954.61693
PAT,VS9509,DEL,2025-05-02T16:35:00+00:00,2025-05-02T18:15:00+00:00,10954.61693
PAT,VS9511,DEL,2025-05-02T08:30:00+00:00,2025-05-02T10:15:00+00:00,11287.95027
PAT,IX2887,HYD,2025-05-02T13:55:00+00:00,2025-05-02T16:25:00+00:00,15770.79322
PAT,SG3453,GAU,2025-05-02T12:40:00+00:00,2025-05-02T14:35:00+00:00,10935.70704
PAT,6E432,HYD,2025-05-02T11:05:00+00:00,2025-05-02T13:10:00+00:00,14104.12655
PAT,AI9977,HYD,2025-05-02T13:55:00+00:00,2025-05-02T16:25:00+00:00,15770.79322
PAT,6E6172,HYD,2025-05-02T08:20:00+00:00,2025-05-02T10:30:00+00:00,14437.45988
PAT,6.00E+126,PNQ,2025-05-01T13:40:00+00:00,2025-05-01T15:55:00+00:00,15942.13138
PAT,AI9975,BBI,2025-05-01T10:25:00+00:00,2025-05-01T12:05:00+00:00,9650.881002
PAT,IX2914,BBI,2025-05-01T10:25:00+00:00,2025-05-01T12:05:00+00:00,9650.881002
PAT,6E5127,BLR,2025-05-01T08:10:00+00:00,2025-05-01T10:45:00+00:00,18207.60605
PAT,6E6121,BLR,2025-05-01T23:25:00+00:00,2025-05-02T02:00:00+00:00,18207.60605
PAT,6E6276,BLR,2025-05-01T17:50:00+00:00,2025-05-01T20:30:00+00:00,18540.93939
PAT,6E6452,BLR,2025-05-01T20:05:00+00:00,2025-05-01T22:40:00+00:00,18207.60605
PAT,6E805,BLR,2025-05-01T11:35:00+00:00,2025-05-01T14:05:00+00:00,17874.27272
PAT,AI9883,BLR,2025-05-01T23:35:00+00:00,2025-05-02T02:30:00+00:00,19540.93939
PAT,IX1460,BLR,2025-05-01T23:35:00+00:00,2025-05-02T02:30:00+00:00,19540.93939
PAT,IX2937,BLR,2025-05-01T09:05:00+00:00,2025-05-01T12:05:00+00:00,19874.27272
PAT,QF8918,BLR,2025-05-01T11:35:00+00:00,2025-05-01T14:05:00+00:00,17874.27272
PAT,QF8920,BLR,2025-05-01T08:10:00+00:00,2025-05-01T10:45:00+00:00,18207.60605
PAT,QF8922,BLR,2025-05-01T17:50:00+00:00,2025-05-01T20:30:00+00:00,18540.93939
PAT,SG532,BLR,2025-05-01T20:15:00+00:00,2025-05-01T22:55:00+00:00,18540.93939
PAT,VS8226,BLR,2025-05-01T23:25:00+00:00,2025-05-02T02:00:00+00:00,18207.60605
PAT,VS9500,BLR,2025-05-01T11:35:00+00:00,2025-05-01T14:05:00+00:00,17874.27272
PAT,VS9502,BLR,2025-05-01T17:50:00+00:00,2025-05-01T20:30:00+00:00,18540.93939
PAT,VS9503,BLR,2025-05-01T20:05:00+00:00,2025-05-01T22:40:00+00:00,18207.60605
PAT,6E2167,BOM,2025-05-01T15:35:00+00:00,2025-05-01T18:15:00+00:00,17911.93378
PAT,6E6619,BOM,2025-05-01T22:00:00+00:00,2025-05-02T00:40:00+00:00,17911.93378
PAT,AI732,BOM,2025-05-01T13:55:00+00:00,2025-05-01T16:55:00+00:00,19245.26711
PAT,VS9280,BOM,2025-05-01T12:00:00+00:00,2025-05-01T14:35:00+00:00,17578.60044
PAT,VS9504,BOM,2025-05-01T15:35:00+00:00,2025-05-01T18:15:00+00:00,17911.93378
PAT,VS9505,BOM,2025-05-01T22:00:00+00:00,2025-05-02T00:40:00+00:00,17911.93378
PAT,6E342,CCU,2025-05-01T19:25:00+00:00,2025-05-01T20:50:00+00:00,8024.206133
PAT,6E775,CCU,2025-05-01T15:55:00+00:00,2025-05-01T17:05:00+00:00,7024.206133
PAT,IX1519,CCU,2025-05-01T17:10:00+00:00,2025-05-01T18:15:00+00:00,6690.8728
PAT,6E2074,DEL,2025-05-01T12:30:00+00:00,2025-05-01T14:10:00+00:00,10954.61693
PAT,6E2134,DEL,2025-05-01T10:30:00+00:00,2025-05-01T12:10:00+00:00,10954.61693
PAT,6E2246,DEL,2025-05-01T21:40:00+00:00,2025-05-01T23:25:00+00:00,11287.95027
PAT,6E2792,DEL,2025-05-01T20:25:00+00:00,2025-05-01T22:10:00+00:00,11287.95027
PAT,6E5009,DEL,2025-05-01T08:30:00+00:00,2025-05-01T10:15:00+00:00,11287.95027
PAT,6E5121,DEL,2025-05-01T16:35:00+00:00,2025-05-01T18:15:00+00:00,10954.61693
PAT,6E6046,DEL,2025-05-01T18:20:00+00:00,2025-05-01T20:05:00+00:00,11287.95027
PAT,AF6054,DEL,2025-05-01T20:25:00+00:00,2025-05-01T22:10:00+00:00,11287.95027
PAT,AF6092,DEL,2025-05-01T18:20:00+00:00,2025-05-01T20:05:00+00:00,11287.95027
PAT,AI2522,DEL,2025-05-01T19:10:00+00:00,2025-05-01T20:55:00+00:00,11287.95027
PAT,AI2634,DEL,2025-05-01T10:40:00+00:00,2025-05-01T12:25:00+00:00,11287.95027
PAT,AI896,DEL,2025-05-01T22:40:00+00:00,2025-05-02T00:30:00+00:00,11621.2836
PAT,AI9585,DEL,2025-05-01T18:20:00+00:00,2025-05-01T20:10:00+00:00,11621.2836
PAT,IX1010,DEL,2025-05-01T18:20:00+00:00,2025-05-01T20:10:00+00:00,11621.2836
PAT,MH5264,DEL,2025-05-01T08:30:00+00:00,2025-05-01T10:15:00+00:00,11287.95027
PAT,MH5573,DEL,2025-05-01T21:40:00+00:00,2025-05-01T23:25:00+00:00,11287.95027
PAT,MH5582,DEL,2025-05-01T18:20:00+00:00,2025-05-01T20:05:00+00:00,11287.95027
PAT,SG478,DEL,2025-05-01T23:55:00+00:00,2025-05-02T02:10:00+00:00,13287.95027
PAT,UL3617,DEL,2025-05-01T22:40:00+00:00,2025-05-02T00:30:00+00:00,11621.2836
PAT,UL3619,DEL,2025-05-01T10:40:00+00:00,2025-05-01T12:25:00+00:00,11287.95027
PAT,VS9506,DEL,2025-05-01T12:30:00+00:00,2025-05-01T14:10:00+00:00,10954.61693
PAT,VS9507,DEL,2025-05-01T10:30:00+00:00,2025-05-01T12:10:00+00:00,10954.61693
PAT,VS9508,DEL,2025-05-01T21:40:00+00:00,2025-05-01T23:25:00+00:00,11287.95027
PAT,VS9509,DEL,2025-05-01T16:35:00+00:00,2025-05-01T18:15:00+00:00,10954.61693
PAT,VS9510,DEL,2025-05-01T20:25:00+00:00,2025-05-01T22:10:00+00:00,11287.95027
PAT,VS9511,DEL,2025-05-01T08:30:00+00:00,2025-05-01T10:15:00+00:00,11287.95027
PAT,SG3453,GAU,2025-05-01T12:40:00+00:00,2025-05-01T14:35:00+00:00,10935.70704
PAT,6E432,HYD,2025-05-01T11:05:00+00:00,2025-05-01T13:10:00+00:00,14104.12655
PAT,6E6127,HYD,2025-05-01T18:30:00+00:00,2025-05-01T20:35:00+00:00,14104.12655
IXC,6.00E+112,AMD,2025-05-02T11:50:00+00:00,2025-05-02T13:35:00+00:00,11685.9814
IXC,6E6056,SXR,2025-05-02T09:45:00+00:00,2025-05-02T10:50:00+00:00,6400.743118
IXC,6.00E+251,AMD,2025-05-02T15:55:00+00:00,2025-05-02T17:45:00+00:00,12019.31474
IXC,6E429,BLR,2025-05-02T17:15:00+00:00,2025-05-02T20:20:00+00:00,22020.6647
IXC,6E6634,BLR,2025-05-02T08:25:00+00:00,2025-05-02T11:30:00+00:00,22020.6647
IXC,AI522,BLR,2025-05-02T16:30:00+00:00,2025-05-02T19:30:00+00:00,21687.33136
IXC,JL9637,BLR,2025-05-02T17:15:00+00:00,2025-05-02T20:20:00+00:00,22020.6647
IXC,JL9639,BLR,2025-05-02T08:25:00+00:00,2025-05-02T11:30:00+00:00,22020.6647
IXC,6E874,SXR,2025-05-02T16:20:00+00:00,2025-05-02T17:25:00+00:00,6400.743118
IXC,QF8879,BLR,2025-05-02T08:25:00+00:00,2025-05-02T11:30:00+00:00,22020.6647
IXC,QF8881,BLR,2025-05-02T17:15:00+00:00,2025-05-02T20:20:00+00:00,22020.6647
IXC,VS9195,BLR,2025-05-02T17:15:00+00:00,2025-05-02T20:20:00+00:00,22020.6647
IXC,VS9200,BLR,2025-05-02T08:25:00+00:00,2025-05-02T11:30:00+00:00,22020.6647
IXC,6E5234,BOM,2025-05-02T16:30:00+00:00,2025-05-02T18:55:00+00:00,16380.25038
IXC,6E6382,BOM,2025-05-02T12:35:00+00:00,2025-05-02T15:05:00+00:00,16713.58372
IXC,6E642,BOM,2025-05-02T05:50:00+00:00,2025-05-02T08:20:00+00:00,16713.58372
IXC,6E6871,SXR,2025-05-02T13:05:00+00:00,2025-05-02T14:10:00+00:00,6400.743118
IXC,AF3352,BOM,2025-05-02T16:30:00+00:00,2025-05-02T18:55:00+00:00,16380.25038
IXC,AI2510,BOM,2025-05-02T08:45:00+00:00,2025-05-02T11:25:00+00:00,17380.25038
IXC,VS9202,BOM,2025-05-02T05:50:00+00:00,2025-05-02T08:20:00+00:00,16713.58372
IXC,6E6394,PAT,2025-05-02T07:30:00+00:00,2025-05-02T09:15:00+00:00,11952.14645
IXC,VS9204,BOM,2025-05-02T12:35:00+00:00,2025-05-02T15:05:00+00:00,16713.58372
IXC,VS9206,BOM,2025-05-02T16:30:00+00:00,2025-05-02T18:55:00+00:00,16380.25038
IXC,6E2195,DEL,2025-05-02T12:45:00+00:00,2025-05-02T13:50:00+00:00,5510.990907
IXC,6E2388,DEL,2025-05-02T15:25:00+00:00,2025-05-02T16:25:00+00:00,5177.657574
IXC,6E6402,DEL,2025-05-02T05:45:00+00:00,2025-05-02T06:40:00+00:00,4844.32424
IXC,AI2403,DEL,2025-05-02T15:30:00+00:00,2025-05-02T16:35:00+00:00,5510.990907
IXC,AI2533,DEL,2025-05-02T13:40:00+00:00,2025-05-02T14:50:00+00:00,5844.32424
IXC,AI2568,DEL,2025-05-02T07:40:00+00:00,2025-05-02T08:50:00+00:00,5844.32424
IXC,6E971,MAA,2025-05-02T07:20:00+00:00,2025-05-02T10:25:00+00:00,22277.12091
IXC,AI618,DEL,2025-05-02T07:40:00+00:00,2025-05-02T08:50:00+00:00,5844.32424
IXC,BA7975,DEL,2025-05-02T05:45:00+00:00,2025-05-02T06:40:00+00:00,4844.32424
IXC,BA7976,DEL,2025-05-02T15:25:00+00:00,2025-05-02T16:25:00+00:00,5177.657574
IXC,6.00E+146,LKO,2025-05-02T07:10:00+00:00,2025-05-02T08:30:00+00:00,8284.883995
IXC,QF5380,DEL,2025-05-02T12:45:00+00:00,2025-05-02T13:50:00+00:00,5510.990907
IXC,QF5382,DEL,2025-05-02T05:45:00+00:00,2025-05-02T06:40:00+00:00,4844.32424
IXC,QF5384,DEL,2025-05-02T15:25:00+00:00,2025-05-02T16:25:00+00:00,5177.657574
IXC,VS9209,DEL,2025-05-02T12:45:00+00:00,2025-05-02T13:50:00+00:00,5510.990907
IXC,VS9210,DEL,2025-05-02T05:45:00+00:00,2025-05-02T06:40:00+00:00,4844.32424
IXC,VS9214,DEL,2025-05-02T15:25:00+00:00,2025-05-02T16:25:00+00:00,5177.657574
IXC,6E7718,DHM,2025-05-02T12:30:00+00:00,2025-05-02T13:40:00+00:00,5530.442259
IXC,6E7721,DHM,2025-05-02T14:50:00+00:00,2025-05-02T15:55:00+00:00,5197.108925
IXC,6E7743,JAI,2025-05-02T07:35:00+00:00,2025-05-02T08:55:00+00:00,7519.057876
IXC,6E614,GOI,2025-05-02T14:45:00+00:00,2025-05-02T17:30:00+00:00,19601.57473
IXC,6E6254,HYD,2025-05-02T17:00:00+00:00,2025-05-02T19:25:00+00:00,17157.40674
IXC,6E867,HYD,2025-05-02T06:20:00+00:00,2025-05-02T08:45:00+00:00,17157.40674
IXC,6E7517,JAI,2025-05-02T16:45:00+00:00,2025-05-02T18:15:00+00:00,8185.724543
IXC,6.00E+112,AMD,2025-05-01T11:50:00+00:00,2025-05-01T13:35:00+00:00,11685.9814
IXC,6E6395,AMD,2025-05-01T18:55:00+00:00,2025-05-01T20:40:00+00:00,11685.9814
IXC,6E429,BLR,2025-05-01T17:15:00+00:00,2025-05-01T20:20:00+00:00,22020.6647
IXC,6E593,BLR,2025-05-01T19:40:00+00:00,2025-05-01T22:50:00+00:00,22353.99803
IXC,6E6634,BLR,2025-05-01T08:25:00+00:00,2025-05-01T11:30:00+00:00,22020.6647
IXC,AI2647,BLR,2025-05-01T23:15:00+00:00,2025-05-02T02:20:00+00:00,22020.6647
IXC,AI522,BLR,2025-05-01T16:30:00+00:00,2025-05-01T19:30:00+00:00,21687.33136
IXC,JL9637,BLR,2025-05-01T17:15:00+00:00,2025-05-01T20:20:00+00:00,22020.6647
IXC,JL9638,BLR,2025-05-01T19:40:00+00:00,2025-05-01T22:50:00+00:00,22353.99803
IXC,JL9639,BLR,2025-05-01T08:25:00+00:00,2025-05-01T11:30:00+00:00,22020.6647
IXC,QF8879,BLR,2025-05-01T08:25:00+00:00,2025-05-01T11:30:00+00:00,22020.6647
IXC,QF8881,BLR,2025-05-01T17:15:00+00:00,2025-05-01T20:20:00+00:00,22020.6647
IXC,VS9195,BLR,2025-05-01T17:15:00+00:00,2025-05-01T20:20:00+00:00,22020.6647
IXC,VS9197,BLR,2025-05-01T19:40:00+00:00,2025-05-01T22:50:00+00:00,22353.99803
IXC,VS9200,BLR,2025-05-01T08:25:00+00:00,2025-05-01T11:30:00+00:00,22020.6647
IXC,6E5234,BOM,2025-05-01T16:30:00+00:00,2025-05-01T18:55:00+00:00,16380.25038
IXC,6E6382,BOM,2025-05-01T12:35:00+00:00,2025-05-01T15:05:00+00:00,16713.58372
IXC,6E642,BOM,2025-05-01T05:50:00+00:00,2025-05-01T08:20:00+00:00,16713.58372
IXC,AF3352,BOM,2025-05-01T16:30:00+00:00,2025-05-01T18:55:00+00:00,16380.25038
IXC,AI2510,BOM,2025-05-01T08:45:00+00:00,2025-05-01T11:25:00+00:00,17380.25038
IXC,AI2660,BOM,2025-05-01T17:50:00+00:00,2025-05-01T20:45:00+00:00,18380.25038
IXC,AI880,BOM,2025-05-01T20:20:00+00:00,2025-05-01T22:55:00+00:00,17046.91705
IXC,VS8260,BOM,2025-05-01T22:45:00+00:00,2025-05-02T01:10:00+00:00,16380.25038
IXC,VS9204,BOM,2025-05-01T12:35:00+00:00,2025-05-01T15:05:00+00:00,16713.58372
IXC,VS9206,BOM,2025-05-01T16:30:00+00:00,2025-05-01T18:55:00+00:00,16380.25038
IXC,6E6041,CCU,2025-05-01T19:55:00+00:00,2025-05-01T22:20:00+00:00,16966.44224
